RelYear,RelDate,Vessel,NetSet,TaggingLoc,MeshSize,Species,FL,TL,RelCond,NetSetId
1985,1985-09-30T00:00:00Z,Striper II,1,San Pablo Bay,8,White,117,131,good,1605
1985,1985-09-30T00:00:00Z,Striper II,1,San Pablo Bay,8,White,170,190,fairpoor,1605
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,105,117,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,99,111,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,124,139,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,110,123,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,112,125,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,112,125,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,133,148,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,111,124,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,102,114,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,99,111,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,126,141,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,137,153,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,105,118,good,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,103,115,good,1606
1985,1985-09-30T00:00:00Z,Striper II,3,San Pablo Bay,8,White,114,128,good,1607
1985,1985-09-30T00:00:00Z,Striper II,3,San Pablo Bay,8,White,100,112,good,1607
1985,1985-09-30T00:00:00Z,Striper II,3,San Pablo Bay,8,White,100,112,good,1607
1985,1985-09-30T00:00:00Z,Striper II,3,San Pablo Bay,8,White,109,122,good,1607
1985,1985-09-30T00:00:00Z,Striper II,3,San Pablo Bay,8,White,109,122,good,1607
1985,1985-09-30T00:00:00Z,Striper II,3,San Pablo Bay,8,White,111,124,good,1607
1985,1985-09-30T00:00:00Z,Striper II,4,San Pablo Bay,8,White,114,128,good,1608
1985,1985-09-30T00:00:00Z,Striper II,4,San Pablo Bay,8,White,100,112,good,1608
1985,1985-09-30T00:00:00Z,Striper II,4,San Pablo Bay,8,White,104,116,good,1608
1985,1985-09-30T00:00:00Z,Striper II,4,San Pablo Bay,8,White,104,116,good,1608
1985,1985-09-30T00:00:00Z,Striper II,4,San Pablo Bay,8,White,121,135,good,1608
1985,1985-09-30T00:00:00Z,Striper II,4,San Pablo Bay,8,White,105,117,good,1608
1985,1985-09-30T00:00:00Z,Striper II,4,San Pablo Bay,8,White,105,117,good,1608
1985,1985-09-30T00:00:00Z,Striper II,1,San Pablo Bay,8,White,90,101,NA,1605
1985,1985-09-30T00:00:00Z,Striper II,1,San Pablo Bay,8,White,87,98,NA,1605
1985,1985-09-30T00:00:00Z,Striper II,1,San Pablo Bay,8,White,87,98,NA,1605
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,88,99,NA,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,87,98,NA,1606
1985,1985-09-30T00:00:00Z,Striper II,2,San Pablo Bay,8,White,111,124,NA,1606
1985,1985-09-30T00:00:00Z,Striper II,3,San Pablo Bay,8,White,105,117,NA,1607
1985,1985-09-30T00:00:00Z,Striper II,3,San Pablo Bay,8,White,152,170,NA,1607
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,116,130,NA,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,103,115,NA,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,113,126,NA,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,90,101,NA,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,NA,NA,NA,1609
1985,1985-10-01T00:00:00Z,Striper II,3,San Pablo Bay,8,White,NA,NA,NA,1611
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,113,126,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,101,113,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,91,102,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,116,130,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,130,145,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,108,121,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,139,155,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,104,116,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,139,155,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,109,122,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,100,112,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,113,126,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,130,145,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,120,134,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,131,146,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,142,158,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,116,130,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,101,113,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,112,125,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,103,115,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,114,128,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,118,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,120,134,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,118,132,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,137,153,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,127,142,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,126,141,fairpoor,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,117,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,123,138,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,107,120,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,99,111,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,123,138,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,169,188,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,95,107,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,148,165,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,139,155,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,106,119,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,115,129,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,109,122,good,1609
1985,1985-10-01T00:00:00Z,Striper II,1,San Pablo Bay,8,White,100,112,good,1609
1985,1985-10-01T00:00:00Z,Striper II,3,San Pablo Bay,8,White,133,148,fairpoor,1611
1985,1985-10-01T00:00:00Z,Striper II,3,San Pablo Bay,8,White,100,112,good,1611
1985,1985-10-01T00:00:00Z,Striper II,3,San Pablo Bay,8,White,117,131,good,1611
1985,1985-10-01T00:00:00Z,Striper II,3,San Pablo Bay,8,White,118,132,good,1611
1985,1985-10-01T00:00:00Z,Striper II,3,San Pablo Bay,8,White,103,115,good,1611
1985,1985-10-01T00:00:00Z,Striper II,3,San Pablo Bay,8,White,113,126,good,1611
1985,1985-10-01T00:00:00Z,Striper II,3,San Pablo Bay,8,White,107,120,good,1611
1985,1985-10-02T00:00:00Z,Striper II,1,San Pablo Bay,8,White,150,167,good,1612
1985,1985-10-02T00:00:00Z,Striper II,1,San Pablo Bay,8,White,123,138,good,1612
1985,1985-10-02T00:00:00Z,Striper II,1,San Pablo Bay,8,White,172,192,good,1612
1985,1985-10-02T00:00:00Z,Striper II,1,San Pablo Bay,8,White,116,130,good,1612
1985,1985-10-02T00:00:00Z,Striper II,1,San Pablo Bay,8,White,99,111,good,1612
1985,1985-10-02T00:00:00Z,Striper II,2,San Pablo Bay,8,White,94,105,good,1613
1985,1985-10-02T00:00:00Z,Striper II,2,San Pablo Bay,8,White,108,121,good,1613
1985,1985-10-02T00:00:00Z,Striper II,2,San Pablo Bay,8,White,155,173,good,1613
1985,1985-10-02T00:00:00Z,Striper II,2,San Pablo Bay,8,White,126,141,fairpoor,1613
1985,1985-10-02T00:00:00Z,Striper II,2,San Pablo Bay,8,White,NA,NA,NA,1613
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,87,98,NA,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,90,101,NA,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,83,93,NA,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,NA,NA,NA,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,NA,NA,NA,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,Green,82,89,NA,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,132,147,NA,1615
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,139,155,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,109,122,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,122,136,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,102,114,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,117,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,100,112,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,135,151,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,117,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,161,179,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,100,112,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,117,131,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,117,131,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,117,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,103,115,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,108,121,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,108,121,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,117,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,104,116,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,94,105,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,107,120,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,127,142,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,114,128,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,95,107,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,117,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,117,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,139,155,fairpoor,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,106,119,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,102,114,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,115,129,fairpoor,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,140,156,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,118,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,145,162,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,119,133,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,101,113,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,142,158,fairpoor,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,148,165,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,108,121,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,103,115,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,133,148,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,113,126,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,92,103,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,119,133,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,106,119,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,125,140,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,107,120,good,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,101,113,fairpoor,1614
1985,1985-10-03T00:00:00Z,Striper II,1,San Pablo Bay,8,White,104,116,good,1614
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,109,122,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,94,105,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,123,138,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,115,129,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,96,108,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,98,110,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,114,128,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,103,115,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,93,104,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,98,110,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,119,133,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,98,110,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,94,105,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,100,112,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,101,113,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,142,159,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,101,113,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,106,119,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,102,114,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,93,104,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,121,135,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,142,159,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,118,132,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,108,121,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,101,113,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,95,107,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,130,145,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,98,110,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,109,122,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,98,110,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,148,165,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,109,122,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,125,140,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,111,124,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,121,135,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,114,128,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,109,122,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,115,129,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,96,108,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,99,111,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,100,112,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,100,112,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,111,124,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,98,110,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,114,128,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,105,117,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,142,158,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,93,104,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,104,116,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,98,110,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,127,142,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,92,103,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,110,123,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,108,121,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,109,122,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,112,125,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,114,127,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,111,124,fairpoor,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,98,110,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,122,136,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,118,132,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,119,133,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,114,127,fairpoor,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,107,120,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,118,132,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,135,151,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,94,105,good,1615
1985,1985-10-03T00:00:00Z,Striper II,2,San Pablo Bay,8,White,120,134,good,1615
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,115,129,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,101,113,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,99,111,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,94,105,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,123,137,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,105,117,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,125,140,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,110,123,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,103,115,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,100,112,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,127,142,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,102,114,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,113,126,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,107,120,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,106,119,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,107,120,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,123,137,good,1616
1985,1985-10-03T00:00:00Z,Striper II,3,San Pablo Bay,8,White,108,121,good,1616
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,114,127,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,151,168,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,115,129,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,104,116,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,121,135,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,120,134,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,108,121,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,124,139,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,111,124,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,114,127,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,121,135,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,115,129,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,133,149,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,118,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,117,131,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,112,125,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,107,120,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,123,138,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,104,116,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,112,125,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,122,136,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,132,147,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,103,115,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,149,166,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,118,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,148,165,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,110,123,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,123,137,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,130,145,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,103,115,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,108,121,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,130,145,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,130,145,fairpoor,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,121,135,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,115,129,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,117,131,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,114,127,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,101,113,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,114,127,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,107,120,fairpoor,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,119,133,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,104,116,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,108,121,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,109,122,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,108,121,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,112,125,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,104,116,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,124,139,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,101,113,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,109,122,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,113,126,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,97,109,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,105,118,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,121,135,good,1617
1985,1985-10-04T00:00:00Z,Striper II,1,San Pablo Bay,8,White,123,137,good,1617
