Season,Region,Taxa,LifeStage,n,maxWaterTemp,geometry
Fall,South,Oncorhynchus tshawytscha,Juvenile,1811,22.22222222222222,"c(-121.320846557617, -121.296867370605, -121.24488067627, 37.8053436279297, 37.7249717712402, 37.6722717285156)"
Fall,South,Oncorhynchus tshawytscha,Larvae,1,8.88888888888889,list()
Fall,South,Orthodon microlepidotus,Adult,12,16.11111111111111,"c(-121.320846557617, 37.8053436279297)"
Fall,South,Orthodon microlepidotus,Juvenile-Larvae,32,21.11111111111111,"c(-121.320846557617, 37.8053436279297)"
Fall,South,Pogonichthys macrolepidotus,Adult,103,22.22222222222222,"c(-121.320846557617, 37.8053436279297)"
Fall,South,Pogonichthys macrolepidotus,Juvenile,261,21.666666666666668,"c(-121.320846557617, 37.8053436279297)"
Fall,South,Ptychocheilus grandis,Juvenile-Larvae,8,18.833333333333336,"c(-121.30736541748, -121.24488067627, 37.787036895752, 37.6722717285156)"
Fall,South,Spirinchus thaleichthys,Adult,3,10,list()
Fall,South,Spirinchus thaleichthys,Juvenile,4,13.88888888888889,list()
Fall,Suisun Bay,Acipenser medirostris,Juvenile,9,20.600000381469727,"c(-121.838752746582, -121.877220153809, -121.868423461914, -121.90991973877, -122.047302246094, -122.106369018555, 38.0352783203125, 38.0563812255859, 38.0592002868652, 38.0459785461426, 38.0659484863281, 38.0445518493652)"
Fall,Suisun Bay,Acipenser medirostris,Larvae,23,-Inf,list()
Fall,Suisun Bay,Acipenser transmontanus,Adult,2,17.5,"c(-121.90991973877, -122.107719421387, 38.047966003418, 38.0567817687988)"
Fall,Suisun Bay,Acipenser transmontanus,Juvenile,1649,20.600000381469727,"c(-121.983200073242, -121.979377746582, -121.968017578125, -121.890144348145, -121.883323669434, -121.838752746582, -121.834747314453, -121.877220153809, -121.868423461914, -121.879997253418, -121.887832641602, -121.904121398926, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -121.914916992187, -121.939002990723, -121.95597076416, -121.976699829102, -122.003967285156, -121.994079589844, -122.019546508789, -122.068283081055, -122.060066223145, -122.047302246094, -122.083000183105, 
-122.069732666016, -122.035598754883, -122.014717102051, -122.057167053223, -122.041831970215, -122.048049926758, -122.094146728516, -122.128967285156, -122.111282348633, -122.107719421387, -122.096473693848, -122.145149230957, -122.150573730469, 38.0602188110352, 38.0702209472656, 38.0687484741211, 38.1099319458008, 38.0886993408203, 38.0352783203125, 38.0650482177734, 38.0563812255859, 38.0592002868652, 38.0513000488281, 38.0488815307617, 38.0454711914062, 38.047966003418, 38.0459785461426, 38.0428314208984, 
38.0436553955078, 38.0481300354004, 38.0522804260254, 38.05712890625, 38.0594482421875, 38.0599708557129, 38.078670501709, 38.0616683959961, 38.0611686706543, 38.0646209716797, 38.0659484863281, 38.0807495117188, 38.0938301086426, 38.1030998229981, 38.0919990539551, 38.1216316223145, 38.1178283691406, 38.1155204772949, 38.0702018737793, 38.0351295471191, 38.052131652832, 38.0567817687988, 38.048828125, 38.0329818725586, 38.0279998779297)"
Fall,Suisun Bay,Acipenser transmontanus,Larvae,455,16.700000762939453,"c(-121.834747314453, -121.994079589844, 38.0650482177734, 38.078670501709)"
Fall,Suisun Bay,Catostomus occidentalis,Adult,6,19.444446563720703,"c(-121.886405944824, -121.911285400391, 38.0933990478516, 38.0436553955078)"
Fall,Suisun Bay,Catostomus occidentalis,Juvenile,2,20.299999237060547,"c(-121.886405944824, -121.90991973877, 38.0933990478516, 38.0428314208984)"
Fall,Suisun Bay,Cottus asper,Adult,28,19.700000762939453,"c(-121.890144348145, -121.886405944824, -121.883323669434, -121.90991973877, -122.047538757324, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.047966003418, 38.1057281494141)"
Fall,Suisun Bay,Cottus asper,Juvenile-Larvae,2,16.700000762939453,"c(-121.886405944824, 38.0933990478516)"
Fall,Suisun Bay,Gasterosteus aculeatus,Adult,69,19.27777671813965,"c(-121.947250366211, -121.890144348145, -121.886405944824, -121.883323669434, -121.867752075195, -121.879997253418, -121.887832641602, -121.895080566406, -121.90991973877, -121.90991973877, -121.90991973877, -121.994079589844, -122.019546508789, -122.060203552246, -122.025199890137, -122.057167053223, -122.10481262207, 38.0737800598144, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.0588607788086, 38.0513000488281, 38.0488815307617, 38.0550994873047, 38.047966003418, 38.0459785461426, 38.0428314208984, 
38.078670501709, 38.0616683959961, 38.10498046875, 38.095760345459, 38.1216316223145, 38.063591003418)"
Fall,Suisun Bay,Gasterosteus aculeatus,Juvenile-Larvae,23,19.399999618530273,"c(-121.890144348145, -121.886405944824, -121.883323669434, -121.834747314453, -121.887832641602, -121.90991973877, -121.90991973877, -121.986083984375, -122.035598754883, -122.057167053223, -122.041831970215, -122.048049926758, -122.058532714844, -122.128967285156, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.0650482177734, 38.0488815307617, 38.047966003418, 38.0459785461426, 38.051944732666, 38.1030998229981, 38.1216316223145, 38.1178283691406, 38.1155204772949, 38.1203308105469, 38.0351295471191
)"
Fall,Suisun Bay,Hypomesus nipponensis,Adult,17,18.799999237060547,"c(-121.887832641602, -121.90991973877, -121.90991973877, -121.90991973877, -122.059967041016, 38.0488815307617, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.1013603210449)"
Fall,Suisun Bay,Hypomesus nipponensis,Juvenile,2,16.5,"c(-121.90991973877, -121.90991973877, 38.047966003418, 38.0428314208984)"
Fall,Suisun Bay,Hypomesus transpacificus,Adult,10972,21.899999618530273,"c(-121.983200073242, -121.979377746582, -121.975708007812, -121.968017578125, -121.958084106445, -121.947250366211, -121.890144348145, -121.883323669434, -121.838752746582, -121.846458435059, -121.826187133789, -121.832901000977, -121.846000671387, -121.843772888184, -121.834747314453, -121.867752075195, -121.877220153809, -121.868423461914, -121.868553161621, -121.864906311035, -121.879997253418, -121.887832641602, -121.90007019043, -121.904121398926, -121.90991973877, -121.90991973877, -121.90991973877, 
-121.917221069336, -121.917320251465, -121.914916992187, -121.939002990723, -121.929588317871, -121.955451965332, -121.95597076416, -121.967819213867, -121.976699829102, -121.986083984375, -121.996841430664, -122.003967285156, -121.994079589844, -121.995429992676, -122.026336669922, -122.035491943359, -122.028732299805, -122.019546508789, -122.068283081055, -122.060066223145, -122.047302246094, -122.083000183105, -122.069732666016, -122.042388916016, -122.035598754883, -122.034553527832, -122.014717102051, 
-122.056129455566, -122.057167053223, -122.041831970215, -122.048049926758, -122.058547973633, -122.058616638184, -122.094146728516, -122.128967285156, -122.108177185059, -122.111282348633, -122.107719421387, -122.106369018555, -122.145149230957, -122.150573730469, 38.0602188110352, 38.0702209472656, 38.0744781494141, 38.0687484741211, 38.0747489929199, 38.0737800598144, 38.1099319458008, 38.0886993408203, 38.0352783203125, 38.0490684509277, 38.0662498474121, 38.0708389282227, 38.0721206665039, 38.0691795349121, 
38.0650482177734, 38.0588607788086, 38.0563812255859, 38.0592002868652, 38.0620193481445, 38.0678596496582, 38.0513000488281, 38.0488815307617, 38.0491790771484, 38.0454711914062, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0471649169922, 38.0447196960449, 38.0481300354004, 38.0522804260254, 38.0491790771484, 38.060359954834, 38.05712890625, 38.0581283569336, 38.0594482421875, 38.051944732666, 38.0618400573731, 38.0599708557129, 38.078670501709, 38.0818786621094, 38.0733337402344, 38.0769195556641, 
38.0660209655762, 38.0616683959961, 38.0611686706543, 38.0646209716797, 38.0659484863281, 38.0807495117188, 38.0938301086426, 38.1155548095703, 38.1030998229981, 38.1031112670898, 38.0919990539551, 38.1288795471191, 38.1216316223145, 38.1178283691406, 38.1155204772949, 38.1175308227539, 38.1170806884766, 38.0702018737793, 38.0351295471191, 38.0509719848633, 38.052131652832, 38.0567817687988, 38.0445518493652, 38.0329818725586, 38.0279998779297)"
Fall,Suisun Bay,Hypomesus transpacificus,Juvenile,1294,20.33333396911621,"c(-121.983200073242, -121.979377746582, -121.968017578125, -121.947250366211, -121.890144348145, -121.886405944824, -121.883323669434, -121.838752746582, -121.834747314453, -121.877220153809, -121.868423461914, -121.879997253418, -121.887832641602, -121.904121398926, -121.90991973877, -121.90991973877, -121.90991973877, -121.914916992187, -121.939002990723, -121.95597076416, -122.003967285156, -121.994079589844, -122.019546508789, -122.060066223145, -122.047302246094, -122.083000183105, -122.069732666016, 
-122.035598754883, -122.014717102051, -122.057167053223, -122.041831970215, -122.048049926758, -122.094146728516, -122.111282348633, -122.107719421387, -122.10327911377, 38.0602188110352, 38.0702209472656, 38.0687484741211, 38.0737800598144, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.0352783203125, 38.0650482177734, 38.0563812255859, 38.0592002868652, 38.0513000488281, 38.0488815307617, 38.0454711914062, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0481300354004, 38.0522804260254, 
38.05712890625, 38.0599708557129, 38.078670501709, 38.0616683959961, 38.0646209716797, 38.0659484863281, 38.0807495117188, 38.0938301086426, 38.1030998229981, 38.0919990539551, 38.1216316223145, 38.1178283691406, 38.1155204772949, 38.0702018737793, 38.052131652832, 38.0567817687988, 38.05419921875)"
Fall,Suisun Bay,Hysterocarpus traskii,Adult,89,21,"c(-121.947250366211, -121.890144348145, -121.886405944824, -121.883323669434, -121.86531829834, -121.879997253418, -121.90991973877, -121.90991973877, -121.90991973877, 38.0737800598144, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.0629501342774, 38.0513000488281, 38.047966003418, 38.0459785461426, 38.0428314208984)"
Fall,Suisun Bay,Hysterocarpus traskii,Juvenile-Larvae,65,21,"c(-121.983200073242, -121.890144348145, -121.886405944824, -121.90991973877, -121.90991973877, 38.0602188110352, 38.1099319458008, 38.0933990478516, 38.0459785461426, 38.0428314208984)"
Fall,Suisun Bay,Lavinia exilicauda,Adult,4,14.699999809265137,"c(-121.856491088867, -121.90991973877, -121.90991973877, -121.929069519043, 38.0538787841797, 38.047966003418, 38.0459785461426, 38.0492897033691)"
Fall,Suisun Bay,Lavinia exilicauda,Juvenile-Larvae,1,10.199999809265137,"c(-121.890144348145, 38.1099319458008)"
Fall,Suisun Bay,Menidia audens,Adult,52,17.111112594604492,"c(-121.978157043457, -121.891220092773, -121.832572937012, -121.867752075195, -121.872161865234, -121.876152038574, -121.894927978516, -121.90991973877, -121.90991973877, -121.90991973877, -121.922737121582, -121.939002990723, -121.926338195801, -121.95597076416, -121.986083984375, -122.023666381836, -122.062431335449, -122.042388916016, -122.041831970215, 38.067268371582, 38.1025810241699, 38.0670890808105, 38.0588607788086, 38.0717010498047, 38.072380065918, 38.0550384521484, 38.047966003418, 38.0459785461426, 
38.0428314208984, 38.0479202270508, 38.0522804260254, 38.0486907958984, 38.05712890625, 38.051944732666, 38.0745506286621, 38.1078186035156, 38.1155548095703, 38.1178283691406)"
Fall,Suisun Bay,Menidia audens,Juvenile,114,20.299999237060547,"c(-121.991111755371, -121.97770690918, -121.953231811523, -121.947456359863, -121.947250366211, -121.891929626465, -121.883323669434, -121.890350341797, -121.838317871094, -121.850662231445, -121.840759277344, -121.840476989746, -121.838752746582, -121.836723327637, -121.84400177002, -121.846153259277, -121.836479187012, -121.828979492187, -121.826820373535, -121.827293395996, -121.849670410156, -121.850967407227, -121.863639831543, -121.872886657715, -121.872161865234, -121.871017456055, -121.871482849121, 
-121.87183380127, -121.876152038574, -121.877403259277, -121.876647949219, -121.895080566406, -121.86311340332, -121.860610961914, -121.904121398926, -121.90991973877, -121.90991973877, -121.90991973877, -121.913986206055, -121.919929504395, -121.91796875, -121.921440124512, -121.982566833496, -121.986083984375, -122.001022338867, -121.99299621582, -121.993980407715, -121.997352600098, -122.008911132812, -122.024032592773, -122.029502868652, -122.037307739258, -122.076530456543, -122.067047119141, 
-122.071029663086, -122.064407348633, -122.063346862793, -122.060928344727, -122.040641784668, -122.014717102051, -122.056129455566, -122.059211730957, -122.057167053223, -122.041831970215, -122.048049926758, -122.060119628906, 38.0766181945801, 38.0675811767578, 38.0733795166016, 38.0730209350586, 38.0737800598144, 38.1022605895996, 38.0886993408203, 38.1031913757324, 38.0312118530274, 38.0318794250488, 38.0351295471191, 38.0350112915039, 38.0352783203125, 38.0375099182129, 38.0436935424805, 38.0483093261719, 
38.0633087158203, 38.06298828125, 38.0617599487305, 38.0670890808105, 38.0645408630371, 38.0633010864258, 38.0605010986328, 38.0718193054199, 38.0717010498047, 38.0714797973633, 38.0715484619141, 38.0716285705566, 38.072380065918, 38.0727691650391, 38.0725517272949, 38.0550994873047, 38.0321655273438, 38.0319709777832, 38.0454711914062, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.044189453125, 38.0445899963379, 38.0500907897949, 38.0500717163086, 38.0500183105469, 38.051944732666, 38.0586204528809, 
38.0720405578613, 38.0743103027344, 38.0833892822266, 38.0731582641602, 38.0759696960449, 38.0676612854004, 38.0593185424805, 38.050220489502, 38.0983581542969, 38.0952987670898, 38.1013984680176, 38.1029586791992, 38.1093292236328, 38.098991394043, 38.0919990539551, 38.1288795471191, 38.1241302490234, 38.1216316223145, 38.1178283691406, 38.1155204772949, 38.1124801635742)"
Fall,Suisun Bay,Micropterus salmoides,Juvenile,22,19.611114501953125,"c(-121.90991973877, -121.90991973877, -121.90991973877, -121.96044921875, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0536499023438)"
Fall,Suisun Bay,Morone saxatilis,Adult,473,20.700000762939453,"c(-121.979377746582, -121.968017578125, -121.947250366211, -121.890144348145, -121.886405944824, -121.883323669434, -121.838752746582, -121.834747314453, -121.84400177002, -121.877220153809, -121.868423461914, -121.879997253418, -121.887832641602, -121.904121398926, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -121.914916992187, -121.939002990723, -121.95597076416, -121.994079589844, -122.060066223145, -122.047302246094, -122.083000183105, -122.069732666016, -122.035598754883, 
-122.014717102051, -122.057167053223, -122.041831970215, -122.048049926758, -122.094146728516, -122.128967285156, -122.108177185059, -122.111282348633, -122.107719421387, -122.096473693848, -122.106369018555, -122.145149230957, -122.150573730469, 38.0702209472656, 38.0687484741211, 38.0737800598144, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.0352783203125, 38.0650482177734, 38.0638885498047, 38.0563812255859, 38.0592002868652, 38.0513000488281, 38.0488815307617, 38.0454711914062, 38.047966003418, 
38.0459785461426, 38.0428314208984, 38.0436553955078, 38.0481300354004, 38.0522804260254, 38.05712890625, 38.078670501709, 38.0646209716797, 38.0659484863281, 38.0807495117188, 38.0938301086426, 38.1030998229981, 38.0919990539551, 38.1216316223145, 38.1178283691406, 38.1155204772949, 38.0702018737793, 38.0351295471191, 38.0509719848633, 38.052131652832, 38.0567817687988, 38.048828125, 38.0445518493652, 38.0329818725586, 38.0279998779297)"
Fall,Suisun Bay,Morone saxatilis,Juvenile,35632,26.100000381469727,"c(-121.984169006348, -121.983200073242, -121.970520019531, -121.979377746582, -121.968017578125, -121.947250366211, -121.890144348145, -121.886405944824, -121.883323669434, -121.838752746582, -121.84700012207, -121.824043273926, -121.822883605957, -121.821411132812, -121.834747314453, -121.84400177002, -121.850967407227, -121.867752075195, -121.877220153809, -121.868423461914, -121.871017456055, -121.871482849121, -121.879570007324, -121.879997253418, -121.887832641602, -121.858947753906, -121.904121398926, 
-121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -121.916206359863, -121.914916992187, -121.939002990723, -121.944000244141, -121.931846618652, -121.929878234863, -121.957862854004, -121.954780578613, -121.956993103027, -121.957763671875, -121.95597076416, -121.959602355957, -121.976699829102, -121.986083984375, -122.003967285156, -121.994079589844, -122.025161743164, -122.019546508789, -122.076530456543, -122.068283081055, -122.054122924805, -122.060066223145, -122.059463500977, 
-122.047302246094, -122.06485748291, -122.079872131348, -122.083000183105, -122.078018188477, -122.067970275879, -122.071029663086, -122.069732666016, -122.070098876953, -122.068557739258, -122.068336486816, -122.067573547363, -122.067573547363, -122.065811157227, -122.062347412109, -122.061126708984, -122.057502746582, -122.055221557617, -122.052452087402, -122.057998657227, -122.060203552246, -122.059036254883, -122.059967041016, -122.050788879395, -122.047927856445, -122.045959472656, -122.045448303223, 
-122.042388916016, -122.035598754883, -122.036743164063, -122.014717102051, -122.057113647461, -122.056129455566, -122.055839538574, -122.056510925293, -122.057167053223, -122.041831970215, -122.048049926758, -122.054428100586, -122.055480957031, -122.060676574707, -122.057830810547, -122.061027526855, -122.06175994873, -122.061576843262, -122.061248779297, -122.096298217773, -122.100036621094, -122.09464263916, -122.094146728516, -122.090629577637, -122.086120605469, -122.106887817383, -122.128967285156, 
-122.108177185059, -122.111282348633, -122.107719421387, -122.103569030762, -122.096473693848, -122.106369018555, -122.131172180176, -122.145149230957, -122.150573730469, 38.057788848877, 38.0602188110352, 38.071949005127, 38.0702209472656, 38.0687484741211, 38.0737800598144, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.0352783203125, 38.0556106567383, 38.0674896240234, 38.0668411254883, 38.0668601989746, 38.0650482177734, 38.0638885498047, 38.0633010864258, 38.0588607788086, 38.0563812255859, 
38.0592002868652, 38.0714797973633, 38.0715484619141, 38.0523796081543, 38.0513000488281, 38.0488815307617, 38.0313110351562, 38.0454711914062, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.0464782714844, 38.0481300354004, 38.0522804260254, 38.0528106689453, 38.0519714355469, 38.0513916015625, 38.0507507324219, 38.0521812438965, 38.0516510009766, 38.054988861084, 38.05712890625, 38.0510787963867, 38.0594482421875, 38.051944732666, 38.0599708557129, 38.078670501709, 38.0637283325195, 
38.0616683959961, 38.050220489502, 38.0611686706543, 38.0658798217773, 38.0646209716797, 38.0614013671875, 38.0659484863281, 38.0726585388184, 38.0820617675781, 38.0807495117188, 38.084228515625, 38.097728729248, 38.0952987670898, 38.0938301086426, 38.0998001098633, 38.1004791259766, 38.0997009277344, 38.1004486083984, 38.1008491516113, 38.0995483398438, 38.1026802062988, 38.1090316772461, 38.1101608276367, 38.1084518432617, 38.1038703918457, 38.104190826416, 38.10498046875, 38.1019897460938, 38.1013603210449, 
38.1036682128906, 38.1042289733887, 38.1042594909668, 38.0992012023926, 38.1155548095703, 38.1030998229981, 38.0992813110352, 38.0919990539551, 38.1298904418945, 38.1288795471191, 38.1282997131348, 38.1271286010742, 38.1216316223145, 38.1178283691406, 38.1155204772949, 38.1174583435059, 38.1183204650879, 38.1149482727051, 38.1117782592773, 38.111141204834, 38.1113090515137, 38.1131896972656, 38.1186981201172, 38.0764808654785, 38.0751991271973, 38.0716896057129, 38.0702018737793, 38.0706481933594, 
38.0708312988281, 38.0666084289551, 38.0351295471191, 38.0509719848633, 38.052131652832, 38.0567817687988, 38.0574798583984, 38.048828125, 38.0445518493652, 38.0429992675781, 38.0329818725586, 38.0279998779297)"
Fall,Suisun Bay,Oncorhynchus mykiss,Adult,10,20.000001907348633,"c(-121.979377746582, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, 38.0702209472656, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078)"
Fall,Suisun Bay,Oncorhynchus mykiss,Juvenile,49,20,"c(-121.867752075195, -121.868423461914, -121.90991973877, -121.90991973877, -121.90991973877, -121.95597076416, -121.994079589844, -122.076530456543, -122.069732666016, -122.108177185059, 38.0588607788086, 38.0592002868652, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.05712890625, 38.078670501709, 38.050220489502, 38.0938301086426, 38.0509719848633)"
Fall,Suisun Bay,Oncorhynchus tshawytscha,Adult,36,21.700000762939453,"c(-121.947250366211, -121.883323669434, -121.834747314453, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -122.060066223145, -122.041831970215, -122.048049926758, -122.128967285156, 38.0737800598144, 38.0886993408203, 38.0650482177734, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.0646209716797, 38.1178283691406, 38.1155204772949, 38.0351295471191)"
Fall,Suisun Bay,Oncorhynchus tshawytscha,Juvenile,3581,26.100000381469727,"c(-121.983200073242, -121.979377746582, -121.968017578125, -121.958084106445, -121.947250366211, -121.883323669434, -121.838752746582, -121.846153259277, -121.834747314453, -121.867752075195, -121.877220153809, -121.868423461914, -121.879997253418, -121.887832641602, -121.86311340332, -121.904121398926, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -121.914916992187, -121.939002990723, -121.95597076416, -121.967819213867, -121.976699829102, -121.986083984375, -122.003967285156, 
-121.994079589844, -122.029502868652, -122.019546508789, -122.068283081055, -122.047302246094, -122.083000183105, -122.069732666016, -122.042388916016, -122.033348083496, -122.025123596191, -122.014717102051, -122.057167053223, -122.041831970215, -122.048049926758, -122.057441711426, -122.058616638184, -122.059440612793, -122.094146728516, -122.095558166504, -122.128967285156, -122.108177185059, -122.111282348633, -122.107719421387, -122.106369018555, -122.145149230957, 38.0602188110352, 38.0702209472656, 
38.0687484741211, 38.0747489929199, 38.0737800598144, 38.0886993408203, 38.0352783203125, 38.0483093261719, 38.0650482177734, 38.0588607788086, 38.0563812255859, 38.0592002868652, 38.0513000488281, 38.0488815307617, 38.0321655273438, 38.0454711914062, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.0481300354004, 38.0522804260254, 38.05712890625, 38.0581283569336, 38.0594482421875, 38.051944732666, 38.0599708557129, 38.078670501709, 38.0676612854004, 38.0616683959961, 38.0611686706543, 
38.0659484863281, 38.0807495117188, 38.0938301086426, 38.1155548095703, 38.1019706726074, 38.0946998596191, 38.0919990539551, 38.1216316223145, 38.1178283691406, 38.1155204772949, 38.1173095703125, 38.1170806884766, 38.1124305725098, 38.0702018737793, 38.0675010681152, 38.0351295471191, 38.0509719848633, 38.052131652832, 38.0567817687988, 38.0445518493652, 38.0329818725586)"
Fall,Suisun Bay,Oncorhynchus tshawytscha,Larvae,3,11.100000381469727,"c(-121.90991973877, -121.90991973877, 38.047966003418, 38.0459785461426)"
Fall,Suisun Bay,Orthodon microlepidotus,Juvenile-Larvae,3,9.5,"c(-121.90991973877, -121.90991973877, 38.0459785461426, 38.0428314208984)"
Fall,Suisun Bay,Pogonichthys macrolepidotus,Adult,1184,20.799999237060547,"c(-121.979377746582, -121.968017578125, -121.947250366211, -121.890144348145, -121.886405944824, -121.883323669434, -121.838752746582, -121.834747314453, -121.877220153809, -121.868423461914, -121.879997253418, -121.904121398926, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -121.914916992187, -121.939002990723, -121.976699829102, -121.994079589844, -122.083000183105, -122.069732666016, -122.035598754883, -122.014717102051, -122.057167053223, -122.041831970215, -122.048049926758, 
-122.094146728516, -122.111282348633, -122.150573730469, 38.0702209472656, 38.0687484741211, 38.0737800598144, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.0352783203125, 38.0650482177734, 38.0563812255859, 38.0592002868652, 38.0513000488281, 38.0454711914062, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.0481300354004, 38.0522804260254, 38.0594482421875, 38.078670501709, 38.0807495117188, 38.0938301086426, 38.1030998229981, 38.0919990539551, 38.1216316223145, 
38.1178283691406, 38.1155204772949, 38.0702018737793, 38.052131652832, 38.0279998779297)"
Fall,Suisun Bay,Pogonichthys macrolepidotus,Juvenile,1339,21.5,"c(-121.983200073242, -121.979377746582, -121.968017578125, -121.947250366211, -121.890144348145, -121.886405944824, -121.883323669434, -121.838752746582, -121.834747314453, -121.868423461914, -121.879997253418, -121.887832641602, -121.904121398926, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -121.914916992187, -121.939002990723, -121.95597076416, -121.976699829102, -121.994079589844, -122.060066223145, -122.047302246094, -122.083000183105, -122.069732666016, -122.035598754883, 
-122.014717102051, -122.057167053223, -122.041831970215, -122.048049926758, -122.061027526855, -122.062057495117, -122.094146728516, -122.128967285156, -122.108177185059, -122.111282348633, -122.107719421387, -122.106369018555, -122.150573730469, 38.0602188110352, 38.0702209472656, 38.0687484741211, 38.0737800598144, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.0352783203125, 38.0650482177734, 38.0592002868652, 38.0513000488281, 38.0488815307617, 38.0454711914062, 38.047966003418, 38.0459785461426, 
38.0428314208984, 38.0436553955078, 38.0481300354004, 38.0522804260254, 38.05712890625, 38.0594482421875, 38.078670501709, 38.0646209716797, 38.0659484863281, 38.0807495117188, 38.0938301086426, 38.1030998229981, 38.0919990539551, 38.1216316223145, 38.1178283691406, 38.1155204772949, 38.111141204834, 38.114990234375, 38.0702018737793, 38.0351295471191, 38.0509719848633, 38.052131652832, 38.0567817687988, 38.0445518493652, 38.0279998779297)"
Fall,Suisun Bay,Ptychocheilus grandis,Adult,11,18.888891220092773,"c(-121.911285400391, -122.041831970215, 38.0436553955078, 38.1178283691406)"
Fall,Suisun Bay,Ptychocheilus grandis,Juvenile-Larvae,20,18.888891220092773,"c(-121.890144348145, -121.886405944824, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, 38.1099319458008, 38.0933990478516, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078)"
Fall,Suisun Bay,Spirinchus thaleichthys,Adult,13241,21.5,"c(-121.983200073242, -121.979377746582, -121.968017578125, -121.95979309082, -121.963668823242, -121.958084106445, -121.947250366211, -121.890144348145, -121.886405944824, -121.883323669434, -121.838752746582, -121.843139648437, -121.834747314453, -121.84400177002, -121.877220153809, -121.868423461914, -121.879997253418, -121.887832641602, -121.904121398926, -121.90991973877, -121.90991973877, -121.90991973877, -121.911285400391, -121.914916992187, -121.939002990723, -121.95597076416, -121.976699829102, 
-121.986083984375, -122.003967285156, -121.994079589844, -122.019546508789, -122.068283081055, -122.060066223145, -122.047302246094, -122.046897888184, -122.083000183105, -122.067970275879, -122.069732666016, -122.068336486816, -122.064910888672, -122.062103271484, -122.062347412109, -122.061576843262, -122.060928344727, -122.060638427734, -122.060203552246, -122.059913635254, -122.045959472656, -122.048042297363, -122.035598754883, -122.014717102051, -122.057167053223, -122.041831970215, -122.048049926758, 
-122.057441711426, -122.057662963867, -122.058616638184, -122.060890197754, -122.059013366699, -122.061027526855, -122.062057495117, -122.094146728516, -122.128967285156, -122.108177185059, -122.111282348633, -122.107719421387, -122.096473693848, -122.106369018555, -122.145149230957, -122.150573730469, 38.0602188110352, 38.0702209472656, 38.0687484741211, 38.070499420166, 38.0689582824707, 38.0747489929199, 38.0737800598144, 38.1099319458008, 38.0933990478516, 38.0886993408203, 38.0352783203125, 
38.05419921875, 38.0650482177734, 38.0638885498047, 38.0563812255859, 38.0592002868652, 38.0513000488281, 38.0488815307617, 38.0454711914062, 38.047966003418, 38.0459785461426, 38.0428314208984, 38.0436553955078, 38.0481300354004, 38.0522804260254, 38.05712890625, 38.0594482421875, 38.051944732666, 38.0599708557129, 38.078670501709, 38.0616683959961, 38.0611686706543, 38.0646209716797, 38.0659484863281, 38.0950698852539, 38.0807495117188, 38.097728729248, 38.0938301086426, 38.0997009277344, 38.1029396057129, 
38.1030807495117, 38.1026802062988, 38.1040992736816, 38.1093292236328, 38.105598449707, 38.10498046875, 38.1010208129883, 38.1042594909668, 38.1081809997559, 38.1030998229981, 38.0919990539551, 38.1216316223145, 38.1178283691406, 38.1155204772949, 38.1173095703125, 38.1177711486816, 38.1170806884766, 38.1128082275391, 38.1130905151367, 38.111141204834, 38.114990234375, 38.0702018737793, 38.0351295471191, 38.0509719848633, 38.052131652832, 38.0567817687988, 38.048828125, 38.0445518493652, 38.0329818725586, 
38.0279998779297)"
